lon,lat
145.498120016801,-52.4459518003532
143.225026192571,-54.1291113571509
137.696097560314,-51.4218761699305
134.76330213826,-50.7861111743602
131.26465322645,-50.5326984516805
126.945818929499,-50.0273693869487
123.895792488883,-49.5239945551506
121.089126041929,-49.7754407076934
117.801819389357,-49.39845057896
116.702446598091,-50.0273693869487
113.96106659771,-50.5326984516805
111.178646764998,-49.6496576867017
105.636345097371,-49.0225263375587
100.050662244229,-47.7768993452153
96.55037826849,-47.0348230520655
95.2513942982415,-46.1738689120671
91.3799282410271,-43.8615136386492
87.6090220528872,-42.7778981429097
82.6598515552145,-42.8979464379584
80.2702014302884,-42.5380613136366
78.0510666947495,-42.2985676864593
76.8983413208868,-43.0180819556279
77.1092802558844,-44.9525155803344
76.5299221865149,-46.2965530888721
73.9569622246635,-47.1582344938202
71.6669293261753,-48.0251274089014
69.5160973550649,-48.772492780362
69.9578985291272,-50.2797865973222
72.6104037998467,-51.294464698203
73.4455178758565,-51.6770926322473
74.0853453231331,-53.738513383811
76.4633865650108,-55.7053295862184
78.2759693981128,-56.7691169360103
76.7439961651558,-58.6578870507624
80.0878855330094,-59.3414141541502
82.9041093847383,-59.6162208261648
82.7112152268509,-61.845281943294
82.0558161790494,-64.1344732094
82.5,-65.3045709154939
84.6509416125271,-67.0956891318906
89.3223448927582,-66.4935756251393
96.0405203337273,-66.1944632534145
102.810780500591,-66.1944632534145
108.413754431789,-66.1944632534145
114.016728362986,-66.1944632534145
123.845877663021,-67.0956891318906
126.492361894682,-66.4935756251393
132.095575897872,-66.6436124860643
137.549265686394,-66.4935756251393
145.161720765669,-67.5507941203374
144.441090126991,-67.1447379992354
148.579893196693,-68.2270031209183
157.224233517515,-68.7749734667981
160.34541835946,-69.6991009329307
164.874021924521,-70.2604586941553
170.503736749564,-71.2083478784431
171.878883424493,-69.5131523610777
167.214565192516,-68.0453834066512
162.502815198664,-66.4327647873098
161.181865427193,-64.51073075789
160.19495463578,-62.1322431437763
157.542698169412,-62.8046815633132
155.621805941761,-61.7980400052884
152.439209730618,-60.3099094104388
149.10642490684,-58.8459308678863
148.614004633534,-57.4040889773429
147.916623397083,-56.2968275394629
145.908180263446,-55.3569944800781
144.387741071246,-55.5130606744957
145.498120016801,-52.4459518003532
