lon,lat
130.943846636092,0.164304708405084
128.221106781894,1.3849049136961
128.628167517493,2.97207717535815
127.384201489769,3.82704096609213
126.584618019107,6.63890649431287
126.780880749666,9.08892554144302
125.78999473368,11.791447440579
123.401608589791,14.0100907965715
122.764501429765,16.2369586464254
122.551755612665,17.7268163353739
122.122439113519,19.8456708599458
123.301096772573,22.6040034588178
123.799134972065,24.3701449547301
121.03811897629,27.6757944290776
121.421597032312,31.4084484338542
119.8919297997,34.5402267070914
121.528391828236,36.3874863155989
122.16438249244,37.317272902309
119.103767136191,38.7872050659181
122.23146756625,40.4038559225258
122.35236761986,39.1900510773921
125.001279299072,39.7285306896758
125.416311962129,38.2513989739094
126.851160540145,37.317272902309
126.136111261776,35.8580591437669
127.495620891311,34.9347347969801
129.709871325405,34.9347347969801
130.238455856305,33.8842692063834
130.666169896683,31.53812075778
135.870440373099,35.5938449956915
139.739208031094,36.1226049219581
139.9387321719078,32.411564825909515
140.26877121963545,29.680936251014764
141.80895344236455,28.224601011070895
144.44926582418586,26.22214005614807
141.91896645827376,23.673553386246304
142.398441847335,20.0956339850103
143.019096617366,17.848212426470823
143.34913566509366,14.935541946583086
143.73899275528157,12.776597279401276
142.2911930925489,11.847751936081917
140.82077156008603,10.45448392110288
141.1827214757692,9.58369141174099
141.88399943740535,8.596793234464169
143.28655536067762,6.332732710123242
142.35901852191066,3.102818122039146
143.019096617366,0.190147642151409
142.85673983580386,-1.8527168778785885
143.03771479364545,-1.0399772024741516
142.4690315378199,-2.9045647427293133
142.052203438032,-2.38602468099326
139.963772194503,-2.59816921550992
137.463941909044,-2.06783104030072
135.098892291246,-1.53756076363366
132.215092414962,-1.11338171458626
131.00288009718008,0.12107947667504249
