lon,lat
294.952180758733,-53.7494485778085
291.318607675727,-54.917337202151
286.154007227784,-54.3967741208704
285.409927872365,-52.7212416270576
285.014219887767,-49.9378717623236
284.816473248001,-47.8273247148144
284.732975796123,-45.7481065503816
278.776461630614,-44.9003648204289
276.054686414243,-43.3381196676556
271.444145618164,-42.1465475269573
267.277533962701,-39.5537479698632
264.636245203882,-37.1122759492213
258.996341923491,-36.4202201593623
256.699174392791,-35.7304749843544
254.01680257083,-35.1574012090621
250.649213681078,-34.7000352649864
247.82519436045,-33.9019191668268
246.753955834575,-35.1574012090621
248.173494276624,-36.8813294806919
248.67792951348,-38.9696194671048
247.526180948868,-40.49221791186
248.579557346276,-42.76323672997581
247.967262485019,-43.817180041054
247.3437652923801,-45.46740230103006
245.07814652690428,-46.20490200222668
246.72586926543215,-49.031984190147035
242.04564415466535,-50.17225530553883
242.04564415466535,-53.68525611436378
237.889628317486,-55.047862043596
232.142701085962,-55.047862043596
226.075690191771,-55.571530216536
221.761155119338,-55.047862043596
217.876822569104,-54.7869670558098
215.946021218203,-56.0977623905422
215.105171485966,-57.1582202652126
209.242412294778,-59.7229834377554
205.89540659779,-61.659135492838
206.09035438725172,-63.74138061148014
204.14476667880146,-62.51502396549034
192.14505355169672,-64.27364468154376
184.672802047773,-65.3784592262597
178.063369113235,-64.5043380971615
170.5186926085185,-63.53614498034714
165.57552439293494,-62.55281204541832
158.16523752219882,-59.59348474738755
159.3053595540964,-63.90489483094545
162.07411357356324,-65.87156070080309
163.295533514655,-67.1590167795104
168.25307384304273,-68.57572627185735
171.54851932009842,-69.31322597305396
170.10676192388655,-71.27989184291161
167.620696581887,-72.9875771611698
162.915905808135,-74.5058842300294
161.160917251066,-76.0767637563567
163.658206104239,-77.3414606665148
167.994635217412,-77.525598922044
162.145886360654,-79.4224470360429
164.097115294936,-80.4149156062209
171.237979058615,-81.2346938606754
175.139216151768,-82.5163674460812
191.257120308368,-83.4134484491633
198.135102004078,-84.1142303929857
203.387142930525,-83.4134484491633
209.878384021467,-81.0273878921957
209.483000195361,-79.2277941272517
200.064557777412,-78.4607356842616
204.17228028356,-77.525598922044
218.231372862986,-75.899330458282
224.727272456247,-74.6776669907476
233.561110280357,-75.1970182369965
239.229920324581,-74.5058842300294
249.148593361227,-75.1970182369965
258.164865847454,-75.3715134154004
260.868274161925,-73.4883588366721
274.771104784866,-73.3208640976809
280.262666742188,-73.3208640976809
288.933554043222,-73.3208640976809
293.422561549846,-72.0006834150007
291.50274273723,-69.6092171042517
290.313523094829,-68.0669241198602
292.581613354035,-67.0088887149711
295.601132845442,-66.2631205955983
295.387501371124,-65.8591197232959
299.003522693512,-63.7588726301854
304.084037517053,-62.1474314483107
313.786180614954,-61.2814537008613
319.744876452169,-60.5663516680225
325.704997425739,-60.1400310598866
331.155647444556,-59.5746923473329
333.619838570241,-58.7330661463656
332.40337266359,-55.7072774980417
328.764153776437,-55.1664868528482
323.910142576119,-54.2264800754559
317.358310406257,-53.1616874859656
312.535089046881,-52.5011047635027
310.38499757261,-50.5406503149844
308.210425802819,-52.7648956883962
305.202558666901,-52.8970112310222
303.702686044579,-52.5011047635027
298.550450959903,-52.5011047635027
296.178523735253,-53.1616874859656
294.459202837097,-54.2264800754559
