lon,lat
-12.589403661741756,-46.46094688092235
-11.246118122254146,-47.793567970233326
-9.16421979836086,-49.189194207416
-5.73770009197754,-52.2104776069629
-2.91663185675248,-54.1373996141408
1.2003038811669917,-52.69640295581384
4.460144710842233,-51.27664323705879
9.053556789020984,-49.50194358861498
8.016334706851591,-46.37847220735388
7.670594012795124,-44.46179658703457
10.288344982079789,-43.18401284015502
13.9340541454435,-41.553907605752
13.893926505811496,-39.70560152920516
17.647682612710266,-38.285841810450115
20.56178274832904,-37.362997993259334
18.9346668809776,-33.7881340204512
17.8422017217413,-30.2876390787289
16.3851297586478,-28.0544871385934
15.3844722311003,-25.6181001557037
14.0038511964558,-22.2162744939966
12.485259742026996,-21.36324969889895
10.974063510103434,-20.474835639358304
8.38271140514335,-23.0909519076649
6.93863103874232,-25.1771991911905
5.29805744421477,-27.7210647515826
4.089725120229431,-30.35844205174805
3.30546015229817,-32.0880303526252
0.1718089633905535,-32.357373685714514
-1.60515417221942,-33.7881340204512
-3.52000135966078,-35.3864466475333
-4.585660655628068,-36.688392225975186
-5.481184348619813,-37.687858042958425
-6.5446187340475035,-38.465220345056494
-7.38721210121238,-38.9696194671048
-11.0385644834459,-38.0387382412089
-12.602785412681,-38.8530112690336
-13.652838047169451,-41.24151428112103
-14.156570124477303,-42.796238885317166
-14.772242663409124,-44.462015246955886
-13.54089758554548,-45.90568809370944
