lon,lat
49.1761144547535,-12.4969894768168
50.1912113797043,-14.6408118330527
49.5411963992101,-17.1162251058346
49.0821789683831,-19.8212946589372
47.8573573554527,-22.6533482065989
47.1349971544264,-24.5169775872209
45.5426499471819,-25.6181001557037
44.6912364533327,-26.391173376663
45.2803388373168,-28.2769862645167
45.5647793249345,-30.1755376259011
43.8518940626454,-30.7365321232317
44.2438730438593,-34.7000352649864
43.6596922003318,-37.1122759492213
42.4139607648894,-39.4367759902847
41.2385412453584,-41.3174211356478
42.0817729305259,-42.741265820757
47.0956061342882,-39.203052219589
51.7597155456288,-37.2278483303178
54.6098637976341,-35.2718934613404
56.9507450199558,-33.9019191668268
58.8155915835388,-31.5240106705291
60.7703176570817,-29.951479106161
64.2557834925982,-28.1657147920816
67.7432305476971,-27.0553717291483
70.1989229533649,-26.0596195964545
69.8015058766384,-23.5290981955876
68.5770263409843,-21.0169535742783
66.7353213266914,-19.9298460842934
65.7910894841916,-19.8212946589372
63.7374665410422,-20.0384259300841
58.9596100940285,-18.7373039753028
60.1485188637014,-15.5005191943358
61.2522258216129,-12.6040093346628
61.3607953283621,-10.2532489726829
60.3433353655465,-9.29358346615146
59.1692932718963,-8.97392373829793
58.0643025188224,-6.73910207147047
57.0478818552485,-5.57013703896366
53.4010808527099,-4.61438175023017
52.7884145435851,-7.27079541895422
52.154935200006,-9.50675177511597
49.5812495442284,-10.5733796001513
49.0686573699861,-12.1760309030589
