lon,lat
180.58444160736212,-10.667663484019684
181.75247991067167,-13.453481116864424
183.11519126453283,-14.48526542532543
184.86724871949718,-15.92976345717085
181.3631338095685,-17.06472619647797
182.62850863815385,-18.50922422832339
185.74327744697933,-19.95372226016881
185.25659482060036,-22.017290877090836
184.38056609311818,-22.94589675470575
181.94715296122325,-23.977681063166763
182.331565861576,-24.7844561198044
183.388265331298,-25.9172887307629
177.735069078905,-26.9277247351284
180.661896637433,-28.1956340779629
181.531168832957,-29.3416375208683
181.882799259097,-31.2626628201742
181.313279840348,-32.8101426536996
179.748120562674,-34.7589743993408
179.466439966691,-36.1991407073255
178.601363246521,-37.2527979689137
177.27499974798502,-38.83537510500537
175.5229422930207,-38.31948295077486
174.25756746443534,-36.97816334977554
172.07513041510833,-35.28324711689869
170.4567839863018,-35.1832958196043
168.24220466267175,-34.48363673854354
166.19797759470558,-32.98436727912762
166.899363978656,-31.2626628201742
167.43303144826848,-29.386120576529407
167.160478408725,-27.4342237137466
167.13491500085675,-25.687922576636808
166.92197468127694,-23.888799225337703
167.34785532043657,-22.28957846862739
167.7737359595962,-20.590406414622677
168.71067336574734,-19.790796036267523
169.4346704523187,-19.191088252501153
168.66808530183138,-17.891721387674025
167.94408821526002,-15.992646739080527
167.47561951218444,-14.6932798742534
167.056117227911,-13.2697553445098
166.11280146687366,-10.795179279772
166.597558687078,-10.8269244931475
168.108235951942,-10.8269244931475
170.888652590649,-11.6809587422177
173.877302415015,-12.0472773607106
176.49630754577865,-11.389912499942383
177.8590188996398,-11.286734069096283
179.12439372822516,-10.874020345711884
179.860734770617,-11.1928207627181
