lon,lat
66.9215007461428,0.159050773519642
67.3120939968498,2.17389268524083
66.2632568807654,2.91641197286294
64.5586269407728,3.55300477906977
62.4522478627235,5.03909493543849
61.2594250879726,6.20763188157115
59.5255191381213,7.90914732000545
57.6520846034666,9.29358346615146
56.663176787859,11.5345544201314
57.5377447490266,13.1393680864916
56.5426293849425,14.7482032656568
56.3305866247236,16.4693298443874
56.8099221525348,17.655959450909
57.1420645336259,19.0622153196482
58.0224708884571,20.3643378071264
58.7462723141626,22.1070874157639
57.9592908592168,23.7483787925275
56.4972798887077,24.846921125456
56.4032236245841,26.0596195964545
54.3214506438545,24.2971982974063
51.4547861444876,23.8580716577216
51.4629783047317,25.1771991911905
50.5566430545961,25.8387817056929
49.6023923144806,26.8338086071255
49.2254871206826,27.610010038403
48.7518873828498,29.0571334045985
49.1192874852422,30.5119876417723
50.0562345300149,29.951479106161
51.2362719948693,28.4996616090552
52.7499353610809,27.610010038403
54.4945799644891,27.0553717291483
55.4881617735055,26.9445695227707
56.7066068118139,27.4989979811514
57.5050523871456,26.2806155658285
58.6695237552481,25.6181001557037
60.9249052163862,25.1771991911905
63.4249957171939,25.2873671999454
66.6243983121741,25.397573221591
67.6125446736698,24.7369030552736
68.4665199084496,23.3099564343546
69.0255255253895,22.6533482065989
69.8634743373208,20.7992959304209
70.5462071995886,20.5817578344756
72.1834331632332,21.3436674502035
73.131524648605,20.0384259300841
73.2546658228162,18.0881909265729
73.1060944529077,15.5005191943358
73.2325221609999,13.9968794035588
72.8297385953308,13.1393680864916
71.7655971772298,12.6040093346628
72.0292791467592,11.0004199081422
72.4237241247997,9.6133549193066
72.4200053670613,7.05809015262763
73.0745351655797,5.67636695978477
73.33357024206,3.55300477906977
73.4627738410512,1.74966184259004
73.2006357374901,0.583189740954178
72.2848839282013,-0.053016901316285
73.3359699881205,0.0235133551066111
72.8026572686653,-2.54189940263996
72.2609876185141,-4.57414073525532
71.9727813152377,-6.71575070110668
71.1542549647114,-8.21695939200222
69.6668250956244,-9.50542743747823
67.5271692178541,-9.93531706534531
68.0948270564957,-8.53891634225081
68.5424495777133,-5.96583588571634
68.0407013489472,-3.93218827839441
68.0543526919463,-2.32806758984038
67.2686698950975,-1.1521841416543
67.0068557353116,0.0235133551066111
67.1386885423113,0.130392283677255
