lon,lat
152.997659028188,-24.2822451512543
153.746649459303,-22.9049919523443
155.271211730927,-22.5303137657576
156.597138421281,-22.2807433912088
157.92940700503,-21.4085657963672
159.575270361938,-22.2807433912088
159.922040512483,-24.4077264849982
161.369845905572,-27.4342237137466
162.481938877426,-29.8525287703922
162.001746042834,-32.4223413835965
162.588930195026,-34.2376400534212
163.705938308957,-36.3305525500351
166.210902901235,-36.8570386535341
167.520583806009,-38.1793029072328
169.13117203296,-39.2436147646231
172.641611505191,-40.4482551344626
173.706068969616,-40.851587373895
173.159317885119,-42.0671736012236
171.870344864773,-43.9756696049406
169.549180813948,-45.2146426420942
167.805582369508,-46.6031724915306
166.159184854671,-48.0050351875359
163.697803528713,-50.1348631690504
162.119264063851,-52.1547336484561
159.981498213324,-53.9132091048576
159.839787707193,-55.8494347847599
160.230824728932,-57.8215723894017
159.947348705979,-59.5214249213909
159.334254833776,-61.4120454450315
156.760098375703,-63.1821529741966
154.193176197613,-62.051400621388
152.326068346183,-60.4617549037148
147.639852893574,-58.1284215547061
146.601180070901,-57.2106994025991
145.316072203716,-56.150406804706
143.863596920169,-54.3570368923573
143.888787208933,-52.8842406350853
143.037484468834,-51.42959611925
144.8757829985,-49.42114973895
147.938483260198,-48.8529312481965
147.820648954355,-47.0222911622696
146.580655225715,-45.3529201603324
146.21072959812,-44.6627733182315
147.112938387941,-43.0186565189681
147.660037290655,-41.2558397880059
148.203440287306,-39.1102489506527
148.772012786164,-37.9141421355302
150.400531356179,-35.6743172791829
151.507484496017,-33.1985834526311
152.739194372965,-31.2626628201742
153.210365793199,-28.5771073090172
153.231601210833,-27.6878028428012
153.050567522724,-25.5392287319486
152.905103692566,-25.0358503350734
