lon,lat
89.8141904727691,0.371119283212561
90.0893760507981,2.81032740658309
91.2872204507755,4.29591121330705
91.1885956572531,5.99510227976528
92.0088819964634,7.27079541895422
92.5786492592099,8.6543717628699
94.6486009145258,7.58992601711559
96.0670721988183,6.73910207147046
95.9025462624938,5.57013703896366
96.5226624748093,3.97749160422693
96.7644523391241,2.70424653408339
97.8002799699978,1.64361022411245
98.1891548754009,1.11338171458625
99.1021013553877,0.371119283212561
99.6250668451228,-0.159050773519642
99.1799090389167,-0.19024455048316
99.7152583109005,-2.22115641592624
101.713040673317,-3.93218827839441
104.635815819085,-4.89519769755192
106.524279893981,-6.39430734821378
108.811381581767,-7.46610835079372
111.073524378926,-7.68058465351484
112.327335861862,-8.9683547628138
114.616183828049,-9.50542743747823
118.578438618776,-9.07574438288728
121.679819399664,-9.72034582378356
123.370973305996,-10.9033744268158
124.279430733823,-12.0882058622248
124.64509796482,-13.0590990377642
125.083663719422,-14.5723244228588
124.962308774201,-15.764056753751
123.526521296063,-17.1759380924624
122.078226910152,-18.4828577306866
119.566606169168,-20.012436455146
116.107210183523,-20.779327031575
114.147002410356,-21.5477039170605
113.638560003565,-22.8685697022589
113.727863843932,-24.415802325681
113.768541136851,-26.4158249959857
114.246467580871,-28.3168783835539
115.17225578522,-30.1179290051924
115.656638463768,-31.7040755324228
114.698905068824,-33.3005357621304
113.212877410479,-34.562642370221
109.39245116632,-34.7928836313117
107.056113958893,-33.414983708185
105.548745765211,-34.102876774019
103.420863429235,-33.7586701408173
102.147726083989,-32.0452799570798
99.2003881735689,-31.8177573710235
97.5959840695579,-31.8177573710235
94.7599351642926,-31.0230794867397
93.1174186011422,-30.3439182784779
90.8061438036146,-30.3439182784779
87.9209519709681,-30.4569868442243
87.2704882552097,-27.9804899033423
88.2003786720792,-25.8589901804444
87.1832413196117,-24.5265891702425
87.4093301470327,-22.2075455073631
87.2357871462584,-20.4504814329545
88.4218825855121,-18.2647814455032
89.1767111413079,-15.4387826507311
88.0887863042789,-14.8970894596277
88.8741042079367,-13.5991079615116
88.8284583901632,-10.4729844005771
89.3253529882315,-7.35888537630493
89.4424740143404,-5.53749261926073
89.0344386266179,-3.50432708049395
89.1615530159082,-2.11424820633177
89.6869192217752,-1.04529771968463
89.6862058705214,-0.19024455048316
