lon,lat
283.102935890945,-13.1474053759242
282.475285787041,-16.4598144918641
280.83199591706375,-19.199819542973913
278.62205837322426,-22.15607354752852
277.2408474083245,-24.126909550564932
274.89278876799506,-25.81619755316757
272.04058425219915,-25.146954246133546
268.96783528227706,-24.966606881287603
264.3587118273939,-25.32730161097949
260.7272812265768,-25.68799634067136
256.6608040313191,-26.80161555468578
253.04540880177154,-26.77008052974699
249.89287030331064,-26.660841554468888
247.2685694700012,-26.80161555468578
246.30172179457145,-28.772451557722192
246.99232727702127,-31.728705562276815
247.73793330826973,-34.16432248843044
250.11233023957317,-35.426754042352016
252.3470567631529,-35.426754042352016
254.16277206356142,-36.3284908665817
256.3974985871411,-36.86953296111952
258.7718955184446,-36.86953296111952
261.28596285747176,-37.04988032596546
264.3587118273939,-37.771269785349205
265.8950863123549,-38.49265924473296
267.8486128470066,-40.45669357572377
269.555907844048,-40.9862351042877
271.584928775198,-42.2027702010863
273.5115778030954,-43.13139957984461
275.307152057465,-43.97604358114593
279.3126638556741,-45.52455758353168
284.9756288117628,-47.07307158591743
286.515023457505,-46.3244278431118
286.734953778369,-43.8386056000352
286.949856189663,-39.7780345142533
286.973715858044,-37.1207919678241
288.403276383877,-35.0201056869182
288.497274897466,-32.1641569172103
289.428176940821,-29.4692687209492
289.741710742273,-27.054267917196
289.73475929974,-24.4077264849982
289.639825572252,-21.657553406302
289.289609131268,-19.2984639073497
287.851410071473,-17.1986871640114
285.013387422189,-15.3535007980701
282.438559765522,-12.7804944730696
