lon,lat
20.3729166675294,-36.5354003840475
17.5032575389115,-37.6908069241923
13.9406341296239,-38.7364746857228
12.7867817342961,-40.6098694201945
12.3487625243245,-41.9092452912166
10.0312342960544,-42.8604638816518
7.7953136447989,-43.6972815728956
6.93693552981572,-44.4180284266276
7.16449811789181,-45.8696006876011
7.75956890264234,-47.3353936738434
8.40475835019526,-48.8164259806359
7.66211614506906,-49.8127965821487
5.99077166888402,-50.3138198653934
1.98511530928513,-50.6908675701501
0.935366870001175,-51.5750392558073
0.225770943503861,-52.4655873951913
1.18858412895358,-53.4915434126835
3.90844914356304,-54.2670121446866
5.73984559508276,-54.2670121446866
8.74960014876888,-53.7494485778085
9.77316601377381,-52.9774474736414
12.0994077680643,-52.3379648883583
14.3167159852958,-51.5750392558073
15.758122674314,-52.2104776069629
18.2243134648131,-52.7212416270576
20.2829287488922,-53.3628065598818
19.6489758354655,-52.4655873951913
22.0340192284623,-52.5933460107705
24.3561986967932,-52.5933460107705
25.0169570182056,-54.1373996141408
27.0067818837787,-51.9559052297633
29.1134357438605,-49.5630030901993
30.9449033191141,-48.0739373851777
35.9848407665373,-45.0211834648207
37.1424412404623,-45.6267105573588
38.3744231135489,-44.7796405194325
40.3217000208412,-43.6972815728956
43.0359153956553,-41.3174211356478
44.3411312663183,-37.5749662158698
44.7110857339546,-35.3864466475333
44.8368741242451,-33.9019191668268
43.7806865592382,-31.8622662965254
43.2631513771272,-31.0737207179352
45.3873136379684,-30.624235263983
45.9825968197808,-29.28044054529
44.8278610741798,-28.722515067638
45.1403186506451,-27.943303069552
44.7836161833574,-26.2806155658285
44.7429782756715,-25.0670689832605
43.9203524454128,-22.762698956149
43.5947012935987,-21.4526334673604
44.9547336314268,-19.7127714730869
44.3107938068638,-18.5208289950551
43.9583786464232,-17.1162251058346
46.5285369261377,-15.8232577496199
47.7213246463346,-14.6408118330527
48.5611662932979,-12.7110462832358
48.2315732173174,-11.8552205967587
45.5622081976919,-12.0690778649029
43.941733154146,-12.3899865551023
43.2035107138969,-11.7483160605343
42.56914385311,-11.4276970112578
40.6301083577536,-10.893638008659
40.1102878088177,-10.7868707578133
39.9489827997949,-12.4969894768168
40.1986272353659,-13.889625203764
39.6959685210465,-15.8232577496199
38.5930423223083,-17.008350531727
36.2536183966781,-18.1963118928185
34.5944031694718,-19.9298460842934
34.8903524148138,-21.8888095278191
35.2900652989138,-23.8580716577216
34.0076245777709,-25.1771991911905
32.753347635023,-25.7284214962087
33.3893677889564,-26.5017713648164
31.8143615749121,-29.0571334045986
29.4011046835517,-31.1862171259729
27.6782625605312,-33.1066091527323
24.8192654091178,-34.0157615742095
23.1496546319214,-34.4717097860628
20.9269180371039,-34.8142869145337
19.6898178459888,-34.9285982481201
20.3729166675294,-36.5354003840475
