lon,lat
243.643259745245,-25.5392287319486
239.928281808799,-26.548416741904
234.362700141977,-24.9101289073527
232.315199083587,-25.1616207162042
228.443833094882,-23.7807876951762
225.708680907206,-21.7821084398222
221.945862681065,-20.6625624077573
219.303880465568,-19.0509206405644
216.850773280957,-17.0754649169161
211.98127628452,-15.2307182896103
209.864330759765,-14.4945892374627
208.893412203652,-16.2137647030187
206.410088009562,-16.9522737250046
203.715609491274,-15.5991488471975
201.20187157858,-14.0043579974401
200.839010691295,-12.0472773607106
200.620524635708,-9.97382057675181
198.931316752065,-10.7049973388976
197.651822975525,-12.1694257576995
197.398040859538,-11.1928207627181
196.740209537401,-8.99988582611042
193.411234403176,-9.36498784478744
191.427483433172,-9.85202006534657
188.891897474537,-9.36498784478744
186.227826927858,-10.9488706321986
183.49858674485,-11.0708359804543
180.324550809619,-11.0708359804543
180.250165021663,-11.9251502111891
180.335758526811,-14.1268777704966
182.516380277089,-15.1079631352977
180.077413078366,-16.3367748188701
180.838550253965,-17.5685427608034
181.659800429567,-19.4222889687392
185.432739294835,-20.1660041387598
185.09993073113,-21.4085657963672
183.768926928516,-22.9049919523443
180.960655856127,-23.6555387813555
182.799256437191,-25.6651980852014
180.383536163232,-26.548416741904
180.586998231582,-27.8146760116718
181.603533055275,-29.7247139761796
181.417559911205,-30.4925393555796
180.552491563272,-32.5515381152773
179.837384076216,-35.0201056869182
178.995422374371,-36.593626858354
178.11865535468,-37.6493395441265
176.304700316922,-40.5825980077786
174.170585834644,-42.6102149678061
172.55247350538,-44.8005561231229
168.938191793678,-46.6031724915306
166.905256272273,-47.4426332502683
165.394394503403,-49.1367396177011
162.818662762978,-51.2850789692365
161.223582251764,-52.7379818443966
159.710165506081,-54.2089004597041
159.390282896308,-56.3012154844588
158.163201589999,-59.6774787275701
160.387253005462,-60.9356188730797
162.232205441674,-61.5714369532321
168.347916607056,-63.1821529741966
176.602031045525,-64.3290145363568
182.448796686518,-65.158772274617
190.034979619376,-64.6598244541488
196.779674025319,-63.5081305548964
204.320584206965,-62.5341124108877
205.916716449845,-63.6716210531464
206.064263993146,-61.5714369532321
210.761894734808,-59.3656324856964
213.965717345141,-57.2106994025991
218.632266808602,-54.6538988940911
224.375359440464,-55.5493115302829
228.217138461358,-55.5493115302829
236.249305363597,-55.2500233253793
240.468646062918,-54.5053691893084
242.071358326821,-53.0306808155414
241.791217898694,-50.1348631690504
246.624078510872,-48.7112501437898
245.414848821484,-46.0462093045081
247.306757657282,-45.4913233567423
247.450854785904,-44.1128515186995
247.526801041414,-41.1209856988985
248.309507651067,-40.0458264218877
248.082985673802,-36.988872366755
247.452395867403,-34.8895009845921
247.613913071643,-33.1985834526311
247.343676707929,-31.777396543674
247.168105466407,-29.8525287703922
247.848531216995,-27.054267917196
244.839787628302,-26.1695841099367
243.977352917356,-25.6651980852014
